content_item_id,content_item_name,corr_ans_respdf,item_submitted_timestamp
19f78d97-bf09-4b7d-acf3-b0ba92c092d4,cq0674_10,3.0,2021-09-04 04:05:00
a8225017-bb23-46d1-9a81-ef8db1215541,cq0675_10,3.0,2021-09-04 04:06:00
57b2ed8b-e969-44e8-a7cf-dd9e5c8ef3a3,cq0676m_10,1.0,2021-11-05 00:38:00
793602f7-ecb7-4a81-8605-c76a5cfefe7c,cq0677m_10,2.0,2021-11-05 00:38:00
17034b76-207c-465b-a6ad-3e4fcc39f6b7,cq0679_10,2.0,2021-10-29 02:01:00
cba6c568-cd77-4443-9e63-1e4599cf93b2,cq0680_10,4.0,2021-05-13 21:45:00
45e7e1d8-7ebf-4a6a-ac19-14f393569557,cq0683_10,3.0,2021-12-16 23:10:00
f24740d3-10fe-4b52-86c1-e3018c18cb40,cq0684_10,5.0,2021-11-21 23:37:00
5ad0ec6c-3d8f-4c54-9743-40a9428e28d3,cq0685_10,2.0,2021-11-19 21:23:00
3acad492-c2c8-44cb-bcbb-dee9eae581f5,cq0691m_10,5.0,2021-03-27 17:44:00
8da680cc-1438-448a-b3e2-064a2a412988,cq0692m_10,1.0,2021-09-04 20:11:00
5172ea44-9da4-4c7d-964c-15965f3736d7,cq0698_10,4.0,2021-04-11 20:22:00
04a939eb-1965-4f85-9787-2c2b78b85629,cq0699_10,4.0,2022-08-02 02:20:00
b4ad3f09-e7c2-402b-8573-6e2104fbf193,cq0700m,3.0,2021-12-13 14:06:00
9048cae5-e0cb-4881-8efe-4294c0e444fa,cq0701_10,4.0,2021-10-04 01:07:00
5e9b9f56-1f3e-43aa-80f4-99d9e643494f,cq0702_10,2.0,2021-10-04 01:07:00
03181722-2d7f-4b8d-8140-f159a4195668,cq0705_10,2.0,2021-08-11 20:20:00
90f8ca3c-5d4b-4eb1-8e06-5dabbf4c61c0,cq0744m_10,2.0,2021-09-27 01:39:00
afcfcb4a-4e7e-48b0-937a-94522e6dbdcf,cq0745_10,1.0,2021-08-04 18:01:00
a35cb6da-be7c-40bd-98f6-14e19f6dd266,cq0746_10,4.0,2021-08-04 18:02:00
ef7728fe-8c33-4a19-9aa5-c1f296147f73,cq0748m_10,5.0,2021-09-04 20:01:00
001fc355-b4d1-4def-b46b-03ad46386259,cq0749m_10,4.0,2021-09-04 20:01:00
012493c7-f85e-47b4-a330-284d5650c2df,cq0750_10,2.0,2022-05-01 20:37:00
bc2e9d54-ec16-43d8-b6c2-e16e41af3db9,cq0751_10,2.0,2021-08-06 19:19:00
0c40d819-c3ac-46d7-80c4-4964c5de29c8,cq0754m_10,5.0,2021-08-05 12:54:00
5ccf9367-82ac-436f-ab3b-a5baed034e3d,cq0755m_10,3.0,2021-08-05 12:54:00
dd376640-972c-433d-9fb4-5efa3dcb08b8,cq0759_10,5.0,2021-04-22 23:09:00
2a10a9ca-78fd-4e0c-8903-6881f4f69974,cq0761_10,2.0,2021-11-01 14:13:00
035a55fa-3e42-497a-83c1-2b110593726b,cq0762_10,3.0,2021-11-01 14:16:00
b82ea47c-a4cb-4c62-9f26-fcee8b1b2d69,cq0786m,4.0,2021-11-19 14:30:00
10d73467-ccca-41a3-846a-d24d27d406c4,cq0787_10,3.0,2021-04-19 13:52:00
dc8f59b5-ff70-4f62-a05e-03d949ba65fe,cq0788_10,4.0,2021-06-27 22:33:00
917b0af6-c0ac-4eab-9138-13b66283356e,cq0789m_10,5.0,2021-04-26 18:14:00
4a11982b-b149-4c6a-b8d3-5fba6c61b7ed,cq0790m,3.0,2021-04-26 19:38:00
fd2ec913-b285-4a07-9d99-70ceaec532a4,cq0791_10,2.0,2021-06-09 15:59:00
35f298df-81e6-4af4-a34b-71252a6bae50,cq0797m,2.0,2021-01-31 03:33:00
dc74b067-4fe8-4b97-9242-c7932ff339e1,cq0798m,2.0,2021-10-07 00:56:00
de45af31-6c93-44d7-b7e9-59df08330ee6,cq0801m2,5.0,2021-10-21 19:08:00
afe62de3-b6a0-4a47-a9ab-ef2c5fd9a221,cq0802m,5.0,2021-10-22 21:26:00
2569d0f1-2fa8-46f0-8750-f0322df108e9,cq0803_10,4.0,2022-01-31 23:38:00
21a5f486-c47d-4768-96cd-0016360582e1,cq0804_10,5.0,2022-01-28 02:40:00
e07fb819-7c31-4a3b-b7d9-209c731c3428,cq0805_10,3.0,2021-10-05 04:50:00
bae08123-0cb2-497a-9235-2deb45a3d757,cq0806_10,5.0,2021-10-07 01:00:00
23a93f1d-ff50-4acc-bfeb-d7d1da7e14e3,cq0807m_10,4.0,2022-01-16 14:50:00
ac0619c1-61b2-45f1-a71a-76f5a39976d2,cq0808_10,3.0,2022-03-01 17:13:00
ffedbbd7-3990-4ebe-aa95-185abfeb8f57,cq0809_10,1.0,2021-03-20 12:42:00
dfc3a297-c9cc-4236-b62f-f848d8ceaa4f,cq0809m_10,3.0,2021-12-16 23:16:00
7f4cf6be-5b6a-47e4-a15c-6f495682e562,cq0813_10,4.0,2022-01-28 04:10:00
0843385c-4904-4f1b-a15d-4c6466b09e7b,cq0814m2,4.0,2021-06-11 03:48:00
33ddd204-cfd0-4d8f-b623-2d6c5f817bc9,cq0815m,2.0,2022-10-02 20:21:00
2b57024a-d6a3-4252-83af-4066335b4f27,cq0817_10,2.0,2022-02-19 17:51:00
6a6f1ff5-0a0b-4cd9-a4ce-469e2928af84,cq0822_10,3.0,2021-07-20 07:06:00
55b89af4-2648-4e17-9460-c7701df745a7,cq0823_10,1.0,2021-10-04 00:31:00
f93a55dd-b1b5-46d4-aca9-e733086fc7c7,cq0824m,3.0,2022-02-19 17:51:00
4c1ab6be-865a-4b93-b972-768e5c6fe15d,cq0830m,5.0,2021-03-27 14:03:00
0f09126b-42d9-4eb1-8ac6-a3a21fb170b8,cq0831m,1.0,2022-01-25 13:43:00
d9333d08-ce13-48d2-a80f-a98afc7df693,cq0832_10,2.0,2021-11-05 00:38:00
309a3715-0614-41b2-8513-4e60b51374e2,cq0833_10,5.0,2021-10-05 22:24:00
74f8270b-ffaa-48f1-ae58-f966bd85adfe,cq0836_10,4.0,2022-05-02 15:15:00
154bf57a-6ba9-41e1-801d-ce121b01001a,cq0837m2,4.0,2021-12-16 23:10:00
e902acfd-3b53-4f66-8682-a905d4c2da43,cq0838m_10,2.0,2021-06-21 20:27:00
75163daa-fde5-468b-80f8-d6fe757c4334,cq0839m_10,2.0,2021-06-21 20:27:00
bfc9ab0a-aa7b-46c8-a678-60647c6d9e2e,cq0840m_10,1.0,2021-05-30 23:32:00
8a91dc44-d4c2-47f9-a8fc-d099032dfb3c,cq0841_10,3.0,2021-05-14 02:09:00
99c25ba5-a33a-4b49-ba63-4445bc8a9dce,cq0842_10,3.0,2021-03-23 03:36:00
45765d38-9b72-490f-bfa9-59ff2a144931,cq0843_10,1.0,2021-04-14 00:50:00
73b0a348-d0a6-4a68-a7d5-617ec4e30ecd,cq0844m_10,3.0,2021-05-14 02:06:00
fa8cfbc9-4ad5-4ae3-abf9-8effd38a4b07,cq0845m,4.0,2021-04-22 02:08:00
d7e9b721-7e1a-4304-ae4e-d119b1f33147,cq0845m2,2.0,2021-11-18 03:11:00
59ea85eb-a1cc-41b8-b2c6-4a60a6202e89,cq0847_10,1.0,2022-01-21 00:12:00
10e267f1-9d35-46fc-ae8c-6995526f72c5,cq0848m2,2.0,2021-08-06 21:42:00
78341b71-a717-47c9-b794-04de019de67a,cq0849m2,3.0,2021-08-06 21:42:00
df134655-765f-4664-9b89-b973342739f9,cq0850m2,2.0,2021-08-06 21:43:00
388e2775-20b8-474f-98e7-6a87a3278a19,cq0855_10,1.0,2021-11-05 13:31:00
62dcd997-a771-47e0-8ee2-149601cc3af0,cq0856_10,5.0,2021-11-05 13:31:00
8671fb81-342b-4c1f-b10c-a5728467e672,cq0857_10,1.0,2021-11-05 13:31:00
27bd0b76-da4e-475c-a2b9-691b2236e7fa,cq0862m,3.0,2021-10-19 02:19:00
d7f944df-a374-492c-a6a5-054675784673,cq0869_10,1.0,2021-03-16 20:43:00
e41de7b4-4d90-4626-8a13-2c703afa9268,cq0870_10,4.0,2022-09-02 21:51:00
ddffb531-6fa6-4121-a723-76a727d38c5d,cq0871_10,4.0,2021-08-11 20:21:00
90140e8d-03ba-4907-bf0c-d3fd1a822981,cq0872_10,1.0,2021-06-10 01:39:00
5eae56a4-455f-48f7-bd3d-567fed5c5cb2,cq0878m,5.0,2021-06-21 18:09:00
9a4b3cb2-5cd7-4dd5-9850-bb57ca2d778d,cq0879m,4.0,2022-02-20 21:22:00
61557121-7b8a-43e8-9eec-6b7f8c09c91f,cq0880m2,4.0,2021-09-12 18:37:00
830ac0aa-73a5-4d8d-b196-cc5e62c1e4b6,cq0882_10,5.0,2021-10-28 23:21:00
5bddae35-4490-409d-a8a5-13626939845c,cq0883m_10,1.0,2021-05-30 13:12:00
fcb096d0-e9fd-4fa6-8628-a8cb6a545ce2,cq0885m_10,4.0,2021-10-08 03:57:00
dcee20de-8da4-4dfa-bafc-6f76b70cadbe,cq0886m_10,4.0,2021-09-03 14:54:00
ea787cb5-97bd-4944-b046-41daf7015fea,cq0887m2,5.0,2021-03-02 23:23:00
35348168-a97a-45ff-83c6-c1e7f0910b98,cq0888_10,4.0,2022-04-02 22:11:00
de1bdd89-8b42-44d1-9de2-e1d34ab555dd,cq0889m,3.0,2022-02-22 02:53:00
aada679f-0d07-46c8-b3d4-72b27ac27a5f,cq0890_10,5.0,2022-01-25 13:55:00
8f01127e-9a41-4900-96b3-50e65d457c8a,cq0891m,5.0,2022-10-02 20:21:00
0725db53-41d5-406b-b1b4-548e0e58890c,cq0892_10,4.0,2022-02-26 16:37:00
b3832883-6ab5-4884-b627-1ed1ed676525,cq0893m_10,5.0,2021-12-27 00:02:00
56928987-03b3-4f6a-abf2-dd959a2e00fd,cq0894_10,5.0,2022-10-02 20:31:00
5116b316-0fa1-423c-aca8-97ec1555c131,cq0896_10,1.0,2021-08-20 18:53:00
eddfee9a-be44-4c17-8024-5ae1aa62160f,cq0898m,2.0,2021-04-07 00:05:00
95cab020-ba16-44c3-8594-4ed11c236743,cq0899_10,5.0,2022-01-16 14:35:00
a40726d9-9b61-4162-920a-f4bc8bdc3864,cq0900_10,2.0,2021-11-19 14:27:00
8b1f2e28-c9f9-4aa3-9064-e5dfb76523a4,cq0901m,3.0,2021-10-30 20:02:00
9f064e39-010a-4acc-82be-202bd4843827,cq0904m,2.0,2021-07-19 16:08:00
137e4ea1-7fea-461b-8493-8ed7179c66f0,cq0905_10,5.0,2022-08-01 08:42:00
5face456-2657-4aec-ac13-64b1ee964e3a,cq0906m,3.0,2021-10-19 02:19:00
e1a6d711-7e0f-4bea-ba7d-d075d000985e,cq0907_10,2.0,2021-09-04 20:15:00
39a15ea7-e9e3-4589-836f-047be66cb39f,cq0911m_10,2.0,2021-06-09 18:27:00
af3af9af-ba1e-41b9-9807-2161796583bd,cq0912m_10,4.0,2021-02-18 22:04:00
d9c79d2f-5e51-4e86-b4bd-f124af50155c,cq0913_10,3.0,2021-10-19 02:19:00
860a07ae-4325-4baa-925c-1c46406ab820,cq0914m2,1.0,2021-09-04 20:17:00
ffa74418-491c-445b-a914-42674e43bfde,cq0915_10,3.0,2021-07-29 01:31:00
9594c597-e1f2-4fd9-8891-0e0444dd06c3,cq0916_10,1.0,2021-07-29 01:31:00
99cf669a-f7c2-4c4b-9f40-856d376f85e5,cq0918m,3.0,2021-07-15 17:56:00
c45db4d2-3527-474a-9902-2317a41a0676,cq0926_10,2.0,2021-11-19 23:00:00
6dda9499-924e-4a13-862c-e3aab4fbf719,cq0928_10,1.0,2021-05-23 03:48:00
623f26e9-6a45-4936-953e-08b4d766d831,cq0929_10,3.0,2021-07-29 01:57:00
a20c5af1-676d-4aac-a830-41d5b7630fe8,cq0930_10,3.0,2021-07-29 01:58:00
17849bc5-7df7-4cac-bbe8-54a4ed0bd159,cq0932_10,1.0,2021-09-04 20:01:00
080f4e7d-72eb-4904-b259-de0d8ab31948,cq0939_10,2.0,2021-03-22 01:40:00
222d92ec-7da5-4547-a76e-0e5fab59a4b9,cq0940_10,4.0,2021-08-05 03:58:00
14fd5611-d06c-458d-b213-4c0248e3befa,cq0941_10,2.0,2021-03-22 01:41:00
05a092e4-178a-4758-a221-1848715cbdab,cq0945_10,1.0,2021-08-05 12:54:00
34e34da6-4ee1-4dfb-a99d-ca361ece3b7c,cq0946_10,1.0,2021-08-05 12:54:00
d3db0174-fb3b-402c-bddf-40d5bfde3d38,cq0947_10,4.0,2021-08-05 12:54:00
b8b38170-ba4c-413d-b4eb-431009ce5a03,cq0954_10,4.0,2021-08-26 12:31:00
e708d7b7-10f1-4e7d-93c5-6cc07187c9e1,cq0955_10,4.0,2021-10-07 01:04:00
3cf822ac-0ea9-4bec-8e65-ba894b12f3cf,cq0956_10,1.0,2021-08-08 19:44:00
716f054d-35c3-44d1-babd-d0b826c25ee1,cq0957_10,3.0,2021-08-05 03:19:00
9e1667c2-5e1d-4a0c-8201-ba7a396d6be2,cq0958_10,2.0,2021-05-19 04:15:00
7e10f386-dcd4-4280-b53f-06118dfdabc0,cq0984_10,4.0,2021-05-17 20:25:00
fe87abf7-c3f7-4d52-8bec-2a4ea6f5671d,cq0985_10,3.0,2021-05-17 20:25:00
91149430-dbba-4520-a143-3945c595a485,cq0994m_10,3.0,2021-11-05 13:36:00
38dc77e2-53a7-4a48-984d-0bec04bd810a,cq0995m_10,4.0,2021-11-05 13:36:00
652bf28b-29b0-458f-a784-9349c903aaf3,cq1011m_10,2.0,2021-09-06 00:13:00
371e1d41-f678-4cbb-949f-f59f9da2ba9f,cq1012m_10,4.0,2021-10-07 01:00:00
6e17a116-c65e-49d6-93e3-1518c6174e3f,cq1016m_10,5.0,2021-12-01 16:04:00
0a11fc5e-fedc-4ed6-aa9b-e45d91ef0041,cq1017m_10,4.0,2021-12-01 16:05:00
f07ba01d-2e61-4161-a626-374e6276af76,cq1018m_10,3.0,2021-12-01 16:05:00
da82a18b-5a61-46e6-b71d-93703b187786,cq1019_10,2.0,2021-12-14 16:03:00
cfba7ad3-d1b8-46b8-a7a3-0257b471daba,cq1020_10,1.0,2021-10-13 22:10:00
462dd9e1-8521-4ede-b48d-3c0330c36f71,cq1021_10,3.0,2021-10-19 02:18:00
19f110ce-d73f-4be7-b3de-0dcb71d2df1e,cq1022_10,1.0,2021-04-26 20:55:00
f82ec2e0-ac99-4b7b-a9e1-2557ee04f96a,cq1023_10,3.0,2021-04-26 20:56:00
00d97221-c102-44f9-8603-bf8d70403c78,cq1024_10,4.0,2021-04-26 20:56:00
ee11000c-a3da-4309-b69b-4edc4e6fb4a3,cq1025_10,5.0,2022-10-02 20:33:00
d1037b4a-59a7-4d24-a566-c1c43c83755d,cq1026m_10,1.0,2021-06-20 20:51:00
65b7a6fd-20ff-4402-9f60-f9e921c248b7,cq1034_10,5.0,2021-08-05 22:03:00
f2c478d2-7be6-410c-9569-4f13fc500ee7,cq1035_10,1.0,2021-09-02 00:07:00
51931a0e-d30d-42b8-927c-4aebd7cb549f,cq1036_10,4.0,2021-08-06 19:19:00
bf440300-e57e-472a-bdcd-b23757e7929c,cq1039m,5.0,2022-03-02 20:15:00
4c64420a-a481-4ad0-9349-c59732ab3c54,cq1043_10,1.0,2021-08-06 04:36:00
48b2c118-051c-410b-b28a-3b316ba1da73,cq1044_10,4.0,2021-05-02 02:44:00
19b14086-993f-4775-9a03-bb5376ec4961,cq1044m_10,5.0,2021-12-19 18:53:00
194c352a-7d43-4edb-90c3-307f269c1dfe,cq1045_10,3.0,2021-09-23 19:49:00
bb94f76e-3a96-45c8-8cd9-abee6ce81421,cq1046m_10,1.0,2021-08-30 01:34:00
30563a16-5620-4b26-a46c-088272d763fb,cq1047m_10,5.0,2021-08-30 01:35:00
e5a29fea-9347-420b-be8c-e0dbb0e3be83,cq1048m_10,4.0,2021-08-30 01:35:00
93e145fe-723f-459a-a822-fd8c98f8302f,cq1049_10,2.0,2021-12-27 00:03:00
59476486-a3c6-4e29-9ed9-ded7f3cacbfe,cq1050_10,2.0,2022-01-19 06:25:00
37b762c4-4973-4c94-accc-71e5a3c4e806,cq1051m_10,2.0,2021-08-30 02:57:00
a694394a-6c8e-4bd3-9b30-d6569409ac3c,cq1052m_10,5.0,2021-06-18 19:35:00
18a3387f-c45e-4e78-82c8-c0a4e58f79b8,cq1053m_10,1.0,2021-07-29 01:30:00
34ee3207-98a8-494a-b1c9-ab60241aca64,cq1067m_10,5.0,2021-09-02 00:44:00
d6bc1f2a-ca0c-4918-ad81-4a790f826100,cq1068m_10,2.0,2021-12-01 02:47:00
b0280e68-f5ee-44fa-99b4-8deeb155f15d,cq1069m_10,1.0,2021-12-01 02:51:00
94e7c89a-acce-4338-b6cf-571604432d29,cq1070m_10,4.0,2021-12-01 02:52:00
7e071f37-5748-4592-af27-b61714a12120,cq1071m3_10,1.0,2021-09-02 00:12:00
9de112e6-4419-4799-9094-5438fde45e17,cq1072m3_10,3.0,2021-12-01 02:54:00
a460e71f-b993-4751-87f9-783340311b16,cq1073_10,4.0,2021-06-27 22:14:00
4c0ed8cf-2b57-4d67-a0f0-e784c5053fe2,cq1074_10,1.0,2021-11-01 21:35:00
ba1c0ac3-9d89-4642-9607-d6565ac8ea66,cq1077_10,1.0,2021-09-30 05:04:00
98d993ac-ddf5-44cf-9203-b22ce62d90af,cq1078m_10,4.0,2021-10-13 05:17:00
eff3e456-3aa1-47db-88f1-4a84c76fe315,cq1085_10,3.0,2021-07-16 23:42:00
1b321550-eeb2-4d42-b2da-70afab33ce86,cq1086_10,7.0,2021-07-16 23:42:00
a365f4f5-f01b-41aa-bd21-d4abcd4c7a92,cq1087_10,8.0,2021-07-16 23:49:00
0bbdc78b-b9aa-48f0-ba4b-746e5e4d5b0b,cq1088m,5.0,2021-07-01 21:04:00
9376ecb9-b99e-4f65-abe2-a3c77ff192c6,cq1090_10,4.0,2021-01-05 21:25:00
e6b07a84-39c0-4d90-bc58-cdbb2fca2948,cq1091_10,3.0,2021-01-05 21:25:00
37e089d7-8d79-4dfa-aa11-8fa961982229,cq1092_10,6.0,2021-01-05 21:25:00
a1b5712f-0236-44cf-bc8f-14425e2e46c2,cq1093_10,5.0,2021-03-18 20:17:00
5c013136-3e23-4a90-bd73-823b279738ff,cq1098_10,5.0,2021-11-03 00:18:00
53b07c22-ae7c-46cf-857b-974bf22981d6,cq1099_10,3.0,2021-11-03 00:18:00
89a0d6bc-ac25-4f0a-8be8-c13801a50ed7,cq1100_10,4.0,2021-11-03 00:18:00
4afb4ff9-aaa4-4183-a710-2e4a927373f2,cq1101_10,2.0,2021-11-03 00:18:00
0691d918-7641-4083-afa0-2b7b6e3bb0a1,cq1102_10,2.0,2021-07-16 02:22:00
08b02111-b12a-4ae8-b1fd-ef076a498c3e,cq1103_10,1.0,2021-07-16 02:22:00
a47890a4-7d63-4492-a0e9-77ed88e186fc,cq1104_10,4.0,2021-07-08 00:26:00
1f89970a-82bb-4293-b2b4-9d12d7b12a42,cq1105_10,5.0,2021-07-16 02:22:00
4247e8a1-7e50-4585-a2bc-8f5f964625ba,cq1113_10,3.0,2022-02-19 22:36:00
1dee28b5-b1e6-48c9-bb63-349ded0b4000,cq1126_10,4.0,2021-08-05 12:54:00
71d10490-6853-418c-b81e-ed1d941b8a12,cq1127_10,5.0,2021-08-05 12:54:00
b2120735-1d7e-4481-a896-7751cfe2525a,cq1128_10,1.0,2021-08-05 12:54:00
19910dd5-13ed-4286-903a-fa3610a494ac,cq1129_10,2.0,2021-08-05 12:54:00
2bfc392c-ed40-4229-bf1b-eb714d671ede,cq1130_10,1.0,2021-05-29 20:32:00
bf7cb4a6-9ab5-437d-8988-bd86fc87e91b,cq1131_10,4.0,2021-09-03 01:02:00
6885883c-ed43-4d3b-872b-8900b7838e63,cq1134_10,4.0,2021-10-23 04:08:00
29f7ab04-8905-49fa-be65-2fcbb991b720,cq1137_10,1.0,2021-04-29 14:24:00
e79f7af1-0d23-4516-8558-5a24629b81ba,cq1138_10,5.0,2021-04-29 14:24:00
11a321f5-3e1c-4e35-aa7f-f6932573773e,cq1139_10,5.0,2021-04-29 14:24:00
aeb78270-9e1f-495d-b5a5-84e908d8eae6,cq1148_10,3.0,2021-03-31 03:39:00
a64f5807-145b-4956-889b-8a4cc84365a7,cq1149_10,3.0,2021-11-19 21:23:00
8842183e-f922-466d-ae0a-a1113383b7ff,cq1150m,2.0,2021-10-24 23:48:00
4aebf937-3c86-4009-a912-1fea9d84fbcf,cq1151_10,1.0,2022-02-02 17:49:00
604d23f0-4917-4600-ad10-71147dbd9a0a,cq1153_10,1.0,2021-12-18 06:06:00
4a9bac8b-12a3-4fdd-8e40-9d8113044718,cq1154_10,5.0,2022-01-21 22:36:00
5d398bf1-48a3-41db-9b43-5c8b2305a29d,cq1158m_10,3.0,2022-02-27 15:35:00
fa284492-3b70-4068-a23f-921c9301a580,cq1159m,5.0,2021-11-18 10:48:00
bd754bef-2532-4ef5-a2c4-3f16cc3c000d,cq1160_10,3.0,2021-05-10 21:20:00
51d1f976-7692-4b59-b34c-58718b2c729d,cq1162m_10,2.0,2021-05-10 21:20:00
e367dcab-a766-45c7-b039-a5536666613e,cq1163_10,3.0,2021-09-03 14:50:00
45658504-9a2e-41ee-88a7-98a507cd40ff,cq1164_10,3.0,2022-02-27 15:43:00
773cd498-5bc7-46a7-8581-b273586c50a8,cq1165_10,2.0,2021-05-13 19:46:00
61dc41ef-06f8-409d-a1e8-423eaec4d8e6,cq1167_10,2.0,2021-10-23 23:52:00
c97f20c4-c721-477e-810e-3d989173e159,cq1168_10,4.0,2021-09-04 20:04:00
005a78a3-61c7-4b63-b0de-675e7badef5c,cq1169m,5.0,2021-03-23 03:54:00
4baf4476-1424-4cdb-b4fa-b12a9a466f12,cq1172m2,3.0,2021-06-22 22:09:00
48db7a7c-1c58-48d3-9aec-6f8742d34469,cq1173_10,4.0,2021-05-10 21:20:00
38a38376-6739-4041-a420-a6aa903d81e6,cq1174_10,2.0,2022-07-02 00:23:00
7e2fb184-0d53-4108-ac2f-c97f8edbadbc,cq1175_10,5.0,2021-03-18 20:33:00
5144f2a8-7719-40a7-b50d-156bde467616,cq1178_10,3.0,2021-11-08 04:34:00
622879ae-7143-48a1-9bbc-ae05f6a7ebe5,cq1179_10,3.0,2021-09-04 04:07:00
f1c68931-651b-41b7-a8c4-deb26f35dca0,cq1180_10,1.0,2021-09-04 04:07:00
ce92e8ba-4893-448f-a019-995171f33063,cq1181_10,8.0,2021-08-06 22:02:00
a3a1f794-12e6-4772-bf59-4448babc073f,cq1182_10,4.0,2021-08-28 02:04:00
a6ce2090-90e7-4d28-b14d-df130f3c34aa,cq1183_10,1.0,2021-08-06 19:21:00
329266d0-76d1-4cc2-802f-6d1f4d8be47a,cq1184_10,2.0,2021-08-08 19:43:00
3ede8440-be80-4113-a877-635792df91eb,cq1185_10,1.0,2021-08-08 19:43:00
8648793c-ab9c-49c5-98b9-61b632932ace,cq1186_10,2.0,2022-04-02 18:58:00
14db8811-7133-4df1-ba3f-2d7c0fc1d129,cq1187_10,2.0,2022-01-19 06:22:00
e9b9440e-fd7a-4e30-aed9-2c650d946181,cq1188_10,2.0,2021-04-25 18:19:00
535fcd8e-606a-4c5a-8e42-245b88bf5747,cq1189_10,1.0,2022-04-02 18:57:00
eead5cd0-cd04-4561-9514-ecd492328c87,cq1190_10,1.0,2022-04-02 19:00:00
0ba308ad-ae5a-48c5-b1df-5202ab151d32,cq1191_10,5.0,2021-12-27 00:04:00
87f9d36b-37ba-47df-a251-a32d7a8d730c,cq1193,3.0,2021-10-20 20:51:00
545c9c18-73d0-486b-8561-ef295b959659,cq1194m,3.0,2021-12-11 17:06:00
ce813282-8007-4acc-b83b-5c2ba28e4d59,cq1195m,4.0,2021-11-06 21:17:00
00a71f74-d2dc-4936-be7c-62e5c016bb47,cq1196m,4.0,2021-08-05 03:06:00
91c42209-f117-4f72-91c3-7723281ca16a,cq1197,3.0,2022-01-24 21:59:00
7f6fee8b-38f4-4a72-89bf-ce57541e96c3,cq1198,4.0,2022-12-01 21:25:00
6cbe82f7-5f8a-4340-bc8f-0e27ca3b73f7,cq1199,4.0,2021-06-18 00:22:00
41f924b0-9c01-4fc5-a3f4-aea3a7561824,cq1199m,3.0,2021-07-15 06:21:00
3f16d019-c01f-4f87-92eb-63748494d40c,cq1200,5.0,2022-04-02 22:11:00
6c52b067-0c8e-41fe-a905-43b194046359,cq1201,5.0,2021-07-19 16:07:00
3b205fb3-a2b1-4511-b09d-167fa61d70f0,cq1202,2.0,2021-09-08 15:43:00
1ad610f0-7f0c-4451-9736-99d0c1c5a016,cq1203,4.0,2021-12-16 23:07:00
f6534ffa-4730-43cd-8499-a8854ba20e3f,cq1205,4.0,2022-01-21 19:51:00
324f1ccf-3065-447e-9179-d0e55d1a9405,cq1208m,4.0,2022-02-23 17:08:00
3cef3ae1-b2b6-48a2-a9c8-30ffeef8a37f,cq1211,2.0,2021-05-17 20:32:00
c9d2a2ab-c6c0-472d-b0d8-ff7fe3aaf64c,cq1212,5.0,2021-06-27 18:25:00
d864af53-9894-41a2-8ab0-c21a91c1bf61,cq1213,2.0,2022-01-19 06:26:00
10952900-8085-4b76-ba31-5bf45494f540,cq1214,3.0,2021-11-19 21:23:00
ab26420d-5bfa-4a72-b845-b0da68e980e3,cq1215,2.0,2022-01-16 14:31:00
6730f6e2-3400-472d-a7ad-daf62b3eff74,cq1216,4.0,2022-02-23 17:07:00
d56210a8-5fa6-4943-a1a6-f7e1c37593e4,cq1217,3.0,2021-12-05 01:11:00
5761b40d-fc0e-45cc-a6f8-57d1ae754dc3,cq1218,4.0,2021-10-19 02:19:00
c2f960db-f139-4e2c-9865-c77193a9d757,cq1219,2.0,2021-07-19 16:08:00
4b89fbc3-4fba-4ca5-a20b-c17cc5517704,cq1220,4.0,2021-08-28 14:46:00
e45214cc-829b-41a5-9404-a7290a723251,cq1221,5.0,2021-05-29 19:45:00
0296d8ce-ac00-4bf6-8125-c42bd8625fd7,cq1222,1.0,2021-03-23 13:01:00
7345eaf0-287c-4b60-a95e-ae3c256504ae,cq1224,1.0,2021-05-13 21:44:00
1b80d6b1-df4d-4ed5-8dad-3f248c3295b3,cq1225,5.0,2021-06-16 15:06:00
5cd2d17d-e667-4bc1-bea7-e89047a2b4ba,cq1227,5.0,2021-11-16 21:41:00
2aa79ad1-39f6-493c-987a-d6cbcd8d3e9b,cq1228,2.0,2022-07-01 12:37:00
38b6cc2d-b97b-49a4-9820-dcc60c9e35ce,cq1229,2.0,2022-10-01 20:13:00
efbdc3b5-0223-499f-9936-ac01eaad754d,cq1230,3.0,2021-12-11 17:40:00
8bede806-7ad6-4c7a-ae82-348992182ee4,cq1231,4.0,2022-01-24 20:15:00
1615c8d7-27c2-4c4a-9901-ab19b089f2e9,cq1234,2.0,2021-12-01 16:42:00
857696ae-4ee5-41b2-b4cd-bf0826449bfa,cq1235,4.0,2021-10-13 22:08:00
93d049c5-06b3-42ac-8bb4-4a293ad70f0a,cq1236,4.0,2021-10-13 22:12:00
40a157b5-5e0e-49f4-b988-3ab55d661973,cq1238,3.0,2022-10-01 20:17:00
e1020430-ae54-41cc-932d-f2ab468ff5e9,cq1240,5.0,2022-02-27 15:45:00
fe76f837-ad59-47c0-bcca-c3a15f65ed2f,cq1241,5.0,2021-10-19 02:18:00
426b72d6-432a-4227-bd66-3d2eb4520ea6,cq1242,2.0,2021-09-13 20:42:00
1f8b1fb0-e8c8-4a65-a8dc-0d5abf5e106d,cq1244,1.0,2022-09-02 03:29:00
3aa8e315-c493-42dc-b176-02a9f23f7b75,cq1245,3.0,2021-11-19 18:28:00
