source_system	content_item_id	content_item_name	content_item_type	interaction_type_name	count_choices	correct_answer	difficulty	discrimination	guess	parent_item_id	parent_item_name	last_modified	asvab-2021-taxonomy.general_science	bio_biochem	bio_biochem.biology	bio_biochem.biology.reproduction	chem_phys	client_systems	comlex-1-discipline-taxonomy	comlex-1-organ-system-taxonomy	comlex-clinical-presentation	comlex-discipline	comlex_l1	comlex_l2	content-pool-tag	difficulty-tag	habitat	inbde-discipline	interaction-type-tag	nrpe_section	pance-organ-systems	psych_soc	systems-taxonomy	test-usmle-step-1-disciplines-taxonomy	test-usmle-step-1-disciplines-taxonomy.biostatistics	test-usmle-step-1-disciplines-taxonomy.gross_anatomy	test-usmle-step-1-organ-systems-taxonomy	usmle-step-1-disciplines-taxonomy	usmle-step-1-organ-systems-taxonomy	usmle-step-2-subspeciality-taxonomy
Atom	38dc77e2-53a7-4a48-984d-0bec04bd810a	cq0995m_10	question	choice-interaction	5	4				bb1be5e8-953b-4fea-b759-4c2a378d73d1	cs128mseq	2019-12-08 12:39:52			nervous_system				gross_anatomy	nervous_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction					gross_anatomy			nervous_system	gross_anatomy	nervous_system	nervous_system
Atom	652bf28b-29b0-458f-a784-9349c903aaf3	cq1011m_10	question	choice-interaction	5	2				8f191ad6-8e34-409f-8861-4576bc843f51	cs134mseq	2019-12-08 12:39:52							microbiology	skin_connective_tissue			comlex_l1		comlex_l1_qbank	hard	habitat	microbiology	choice-interaction					microbiology			skin_connective_tissue	microbiology	skin_connective_tissue	
Atom	371e1d41-f678-4cbb-949f-f59f9da2ba9f	cq1012m_10	question	choice-interaction	5	4				8f191ad6-8e34-409f-8861-4576bc843f51	cs134mseq	2019-12-08 12:39:52							microbiology	skin_connective_tissue			comlex_l1		comlex_l1_qbank	easy	habitat	microbiology	choice-interaction					microbiology			skin_connective_tissue	microbiology	skin_connective_tissue	
Atom	6e17a116-c65e-49d6-93e3-1518c6174e3f	cq1016m_10	question	choice-interaction	5	5				b19acd09-9bb5-4c95-a76d-a238978a457a	cs136mmat	2019-12-08 12:39:53			respiratory_system			respiratory_system	microbiology	respiratory_system			comlex_l1		comlex_l1_qbank	easy	habitat	microbiology	choice-interaction				respiratory_system	microbiology			respiratory_system	microbiology	respiratory_system	respiratory_system
Atom	0a11fc5e-fedc-4ed6-aa9b-e45d91ef0041	cq1017m_10	question	choice-interaction	5	4				b19acd09-9bb5-4c95-a76d-a238978a457a	cs136mmat	2019-12-08 12:39:53			cardiovascular_system			cardiovascular_system	microbiology	cardiovascular_system			comlex_l1		comlex_l1_qbank	easy	habitat	microbiology	choice-interaction				cardiovascular_system	microbiology			cardiovascular_system	microbiology	cardiovascular_system	cardiovascular_system
Atom	f07ba01d-2e61-4161-a626-374e6276af76	cq1018m_10	question	choice-interaction	5	3				b19acd09-9bb5-4c95-a76d-a238978a457a	cs136mmat	2019-12-08 12:39:53			respiratory_system			respiratory_system	microbiology	respiratory_system			comlex_l1		comlex_l1_qbank	easy	habitat	microbiology	choice-interaction				respiratory_system	microbiology			respiratory_system	microbiology	respiratory_system	respiratory_system
Atom	880c282b-8a05-4cfa-9bbb-4181c5c56442	cq1019_10	question	choice-interaction	5	2				d8f3502f-5621-46f2-858a-3d0739302cf6	cq1019_10	2019-12-07 12:38:59	genetics						genetics	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction		general_principles						general_principles	genetics	general_principles	general_principles
Atom	da82a18b-5a61-46e6-b71d-93703b187786	cq1019_10	question	choice-interaction	5	2				d973bf15-8fc8-4a18-8ae9-1eaa603e695d	cq1019_10	2021-07-27 10:27:13	genetics						genetics	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction		general_principles						general_principles	genetics	general_principles	general_principles
Atom	2403874e-5b49-47ea-abf3-304c58a91b18	cq1020_10	question	choice-interaction	5	1				e60cb8bc-fa22-4cf8-bde5-a643ac46c2c0	cq1020_10	2019-12-07 12:39:02	genetics						genetics	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction		general_principles						general_principles	genetics	general_principles	general_principles
Atom	cfba7ad3-d1b8-46b8-a7a3-0257b471daba	cq1020_10	question	choice-interaction	5	1				2028d3fe-6abf-493e-b1d1-e605b80a939d	cq1020_10	2021-07-13 14:01:49	genetics						genetics	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction		general_principles						general_principles	genetics	general_principles	general_principles
Atom	27db5964-b561-4dc0-8d18-d7647ca34e12	cq1021_10	question	choice-interaction	5	3				136896c5-800b-4f93-ada0-2b77719c5984	cq1021_10	2019-12-07 12:38:42	genetics						genetics	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction		general_principles						general_principles	genetics	general_principles	general_principles
Atom	462dd9e1-8521-4ede-b48d-3c0330c36f71	cq1021_10	question	choice-interaction	5	3				a2a75fbf-097a-41b9-9cc2-722640cb8b72	cq1021_10	2021-06-03 10:25:46	genetics						genetics	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction		general_principles						general_principles	genetics	general_principles	general_principles
Atom	19f110ce-d73f-4be7-b3de-0dcb71d2df1e	cq1022_10	question	choice-interaction	5	1				c505d593-feed-41cc-a804-4fb649bcc31e	cs137seq	2019-12-08 12:39:52			endocrine_system			endocrine_system	pathology	endocrine_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				endocrine_system	pathology			endocrine_system	pathology	endocrine_system	endocrine_system
Atom	f82ec2e0-ac99-4b7b-a9e1-2557ee04f96a	cq1023_10	question	choice-interaction	5	3				c505d593-feed-41cc-a804-4fb649bcc31e	cs137seq	2019-12-08 12:39:52			endocrine_system			endocrine_system	pathophysiology	endocrine_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				endocrine_system	pathophysiology			endocrine_system	pathophysiology	endocrine_system	endocrine_system
Atom	00d97221-c102-44f9-8603-bf8d70403c78	cq1024_10	question	choice-interaction	5	4				c505d593-feed-41cc-a804-4fb649bcc31e	cs137seq	2019-12-08 12:39:52			endocrine_system			endocrine_system	pathophysiology	endocrine_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				endocrine_system	pathophysiology			endocrine_system	pathophysiology	endocrine_system	endocrine_system
Atom	61248beb-37ac-4078-87d4-b40214b6e4c8	cq1025_10	question	choice-interaction	5	5				f29407de-5c6f-4fa9-82e8-f5aecc8ca7f5	cq1025_10	2019-12-07 12:39:00			nervous_system				pathology	nervous_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction					pathology			nervous_system	pathology	nervous_system	nervous_system
Atom	ee11000c-a3da-4309-b69b-4edc4e6fb4a3	cq1025_10	question	choice-interaction	5	5				d5209da3-23a1-4375-9c87-b234070b2583	cq1025_10	2021-05-20 10:26:06			nervous_system				pathology	nervous_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction					pathology			nervous_system	pathology	nervous_system	nervous_system
Atom	d1037b4a-59a7-4d24-a566-c1c43c83755d	cq1026m_10	question	choice-interaction	5	1				e569589d-8372-4ae1-ada1-5228b8da4395	cq1026m_10	2019-12-07 12:38:48			nervous_system				gross_anatomy	nervous_system			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction					gross_anatomy			nervous_system	gross_anatomy	nervous_system	nervous_system
Atom	9178a9e5-cdb5-4349-896d-2fe5c2b58c14	cq1026m_10	question	choice-interaction	5	1				e4a6f18d-e6a7-4b48-bb56-43b027e0ef3d	cq1026m_10	2021-06-22 10:26:11			nervous_system				gross_anatomy	nervous_system			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction					gross_anatomy			nervous_system	gross_anatomy	nervous_system	nervous_system
Atom	a9daa845-6936-4db1-a040-89d6c1bd85ad	cq1027_10	question	choice-interaction	5	1				6f75e107-0931-4546-a6b3-a4d004a46df0	cq1027_10	2019-12-07 12:38:57			nervous_system				pathology	nervous_system			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction					pathology			nervous_system	pathology	nervous_system	nervous_system
Atom	4f1d6480-7264-4b7f-a624-a0f97c710ed5	cq1027_10	question	choice-interaction	5	1				dfd9a906-0641-4cc3-af58-1f989c44e7ce	cq1027_10	2021-05-21 10:26:19			nervous_system				pathology	nervous_system			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction					pathology			nervous_system	pathology	nervous_system	nervous_system
Atom	65b7a6fd-20ff-4402-9f60-f9e921c248b7	cq1034_10	question	choice-interaction	5	5				86e1c8cf-96b0-4067-baaf-f4dd1d20d7fc	cs139seq	2019-12-07 12:38:52				reproductive_system		reproductive_system	physiology	reproductive_system			comlex_l1		comlex_l1_qbank	hard	habitat	physiology	choice-interaction				reproductive_system	physiology				physiology	reproductive_system	
Atom	f2c478d2-7be6-410c-9569-4f13fc500ee7	cq1035_10	question	choice-interaction	5	1				86e1c8cf-96b0-4067-baaf-f4dd1d20d7fc	cs139seq	2019-12-07 12:38:52				reproductive_system		reproductive_system	pharmacology	reproductive_system			comlex_l1		comlex_l1_qbank	easy	habitat	pharmacology	choice-interaction				reproductive_system	pharmacology				pharmacology	reproductive_system	
Atom	51931a0e-d30d-42b8-927c-4aebd7cb549f	cq1036_10	question	choice-interaction	5	4				b728051b-0565-4911-a929-227d3fb1d6f0	cq1036_10	2019-12-07 12:39:03				reproductive_system		reproductive_system	physiology	reproductive_system			comlex_l1		comlex_l1_qbank	medium	habitat	physiology	choice-interaction				reproductive_system	physiology				physiology	reproductive_system	
Atom	8fe38745-d53e-40d0-b2fd-57493f0bce6c	cq1036_10	question	choice-interaction	5	4				db3c03c4-f8f4-432c-8301-b8d288451bcb	cq1036_10	2021-05-25 10:25:35				reproductive_system		reproductive_system	physiology	reproductive_system			comlex_l1		comlex_l1_qbank	medium	habitat	physiology	choice-interaction				reproductive_system	physiology				physiology	reproductive_system	
Atom	665f1dd5-8d8d-4868-b0e1-3fd9f0762418	cq1039m	question	choice-interaction	5	5				07fba6a3-0d60-4954-946f-39bae9648816	cq1039m	2019-12-07 12:38:51				reproductive_system		reproductive_system	physiology	reproductive_system			comlex_l1		comlex_l1_qbank	easy	habitat	physiology	choice-interaction				reproductive_system	physiology				physiology	reproductive_system	
Atom	bf440300-e57e-472a-bdcd-b23757e7929c	cq1039m	question	choice-interaction	5	5				dcd254ab-52d2-4114-a120-b901935011ec	cq1039m	2021-05-25 10:25:37				reproductive_system		reproductive_system	physiology	reproductive_system			comlex_l1		comlex_l1_qbank	easy	habitat	physiology	choice-interaction				reproductive_system	physiology				physiology	reproductive_system	
Atom	8ae24c7f-4ff5-41be-ae2e-5e9274c87e3b	cq1043_10	question	choice-interaction	5	1				50be6dd9-ec9f-4c01-9b86-cfec3329626e	cq1043_10	2019-12-07 12:39:11			cardiovascular_system			cardiovascular_system	pathology	cardiovascular_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				cardiovascular_system	pathology			cardiovascular_system	pathology	cardiovascular_system	cardiovascular_system
Atom	4c64420a-a481-4ad0-9349-c59732ab3c54	cq1043_10	question	choice-interaction	5	1				9a3c72f6-3a07-4dc2-8e55-d5d0e35f8cbc	cq1043_10	2021-04-22 10:25:29			cardiovascular_system			cardiovascular_system	pathology	cardiovascular_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				cardiovascular_system	pathology			cardiovascular_system	pathology	cardiovascular_system	cardiovascular_system
Atom	48b2c118-051c-410b-b28a-3b316ba1da73	cq1044_10	question	choice-interaction	5	4				43b35f34-2ae9-41a0-8519-b3e5059bbb21	cq1044m_10	2019-12-07 12:39:06			cardiovascular_system			cardiovascular_system	pathology	cardiovascular_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				cardiovascular_system	pathology			cardiovascular_system	pathology	cardiovascular_system	cardiovascular_system
Atom	19b14086-993f-4775-9a03-bb5376ec4961	cq1044m_10	question	choice-interaction	5	5				01e1f96e-e363-487c-acfc-6a9eddbbebee	cq1044m_10	2021-04-22 10:25:29			cardiovascular_system			cardiovascular_system	pathology	cardiovascular_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				cardiovascular_system	pathology			cardiovascular_system	pathology	cardiovascular_system	cardiovascular_system
Atom	497378a0-bda6-4f03-8007-2da3c87a5aef	cq1045_10	question	choice-interaction	5	3				97f07c69-105e-4b00-be33-e711811a2735	cq1045_10	2019-12-07 12:39:12			cardiovascular_system			cardiovascular_system	pathology	cardiovascular_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				cardiovascular_system	pathology			cardiovascular_system	pathology	cardiovascular_system	cardiovascular_system
Atom	194c352a-7d43-4edb-90c3-307f269c1dfe	cq1045_10	question	choice-interaction	5	3				f715c4be-79e8-4a7b-b59a-e91789628100	cq1045_10	2021-04-22 10:25:32			cardiovascular_system			cardiovascular_system	pathology	cardiovascular_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				cardiovascular_system	pathology			cardiovascular_system	pathology	cardiovascular_system	cardiovascular_system
Atom	bb94f76e-3a96-45c8-8cd9-abee6ce81421	cq1046m_10	question	choice-interaction	5	1				bc96057b-7036-440f-9cda-68d01a1b2062	cs142mseq	2019-12-07 12:38:38			cardiovascular_system			cardiovascular_system	pathology	cardiovascular_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction				cardiovascular_system	pathology			cardiovascular_system	pathology	cardiovascular_system	cardiovascular_system
Atom	30563a16-5620-4b26-a46c-088272d763fb	cq1047m_10	question	choice-interaction	5	5				bc96057b-7036-440f-9cda-68d01a1b2062	cs142mseq	2019-12-07 12:38:38			cardiovascular_system			cardiovascular_system	pathology	cardiovascular_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				cardiovascular_system	pathology			cardiovascular_system	pathology	cardiovascular_system	cardiovascular_system
Atom	e5a29fea-9347-420b-be8c-e0dbb0e3be83	cq1048m_10	question	choice-interaction	5	4				bc96057b-7036-440f-9cda-68d01a1b2062	cs142mseq	2019-12-07 12:38:38			cardiovascular_system			cardiovascular_system	pathology	cardiovascular_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction				cardiovascular_system	pathology			cardiovascular_system	pathology	cardiovascular_system	cardiovascular_system
Atom	506e01f3-3952-411e-a5a9-01cb25f5c441	cq1049_10	question	choice-interaction	5	2				1333bb4f-6559-41bb-af79-9f581e1974c8	cq1049_10	2019-12-07 12:38:39			cardiovascular_system			cardiovascular_system	pathology	cardiovascular_system			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction				cardiovascular_system	pathology			cardiovascular_system	pathology	cardiovascular_system	cardiovascular_system
Atom	93e145fe-723f-459a-a822-fd8c98f8302f	cq1049_10	question	choice-interaction	5	2				78ab77c5-b81c-4d50-befb-2cb1e2742da5	cq1049_10	2021-04-22 10:25:40			cardiovascular_system			cardiovascular_system	pathology	cardiovascular_system			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction				cardiovascular_system	pathology			cardiovascular_system	pathology	cardiovascular_system	cardiovascular_system
Atom	ad82502a-4ff8-4f65-8143-9861e91d004c	cq1050_10	question	choice-interaction	5	2				9e510c21-175d-4c94-a59b-ae81508da54d	cq1050_10	2019-12-07 12:38:41			cardiovascular_system			cardiovascular_system	pathology	cardiovascular_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				cardiovascular_system	pathology			cardiovascular_system	pathology	cardiovascular_system	cardiovascular_system
Atom	59476486-a3c6-4e29-9ed9-ded7f3cacbfe	cq1050_10	question	choice-interaction	5	2				021d90b9-f607-49bd-9f03-6e0c83285c59	cq1050_10	2021-04-22 10:25:37			cardiovascular_system			cardiovascular_system	pathology	cardiovascular_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				cardiovascular_system	pathology			cardiovascular_system	pathology	cardiovascular_system	cardiovascular_system
Atom	7882c21b-3332-4044-8b80-73fc2bd49d64	cq1051m_10	question	choice-interaction	5	2				ebfaebc4-f47b-4fb0-988a-645ca464e57c	cq1051m_10	2019-12-08 12:39:51			cardiovascular_system			cardiovascular_system	physiology	cardiovascular_system			comlex_l1		comlex_l1_qbank	medium	habitat	physiology	choice-interaction				cardiovascular_system	physiology			cardiovascular_system	physiology	cardiovascular_system	cardiovascular_system
Atom	37b762c4-4973-4c94-accc-71e5a3c4e806	cq1051m_10	question	choice-interaction	5	2				c7750e58-b8b7-43d0-9fd1-ba782eb0e11a	cq1051m_10	2021-04-22 10:25:36			cardiovascular_system			cardiovascular_system	physiology	cardiovascular_system			comlex_l1		comlex_l1_qbank	medium	habitat	physiology	choice-interaction				cardiovascular_system	physiology			cardiovascular_system	physiology	cardiovascular_system	cardiovascular_system
Atom	a694394a-6c8e-4bd3-9b30-d6569409ac3c	cq1052m_10	question	choice-interaction	5	5				dd06200f-0ac5-4446-b40a-4b0bf773846f	cs143mseq	2019-12-07 12:38:53							pathophysiology	renal_urinary			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction					pathophysiology			renal_urinary	pathophysiology	renal_urinary	renal_urinary
Atom	18a3387f-c45e-4e78-82c8-c0a4e58f79b8	cq1053m_10	question	choice-interaction	5	1				dd06200f-0ac5-4446-b40a-4b0bf773846f	cs143mseq	2019-12-07 12:38:53							omm_omt	renal_urinary			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction								renal_urinary		renal_urinary	renal_urinary
Atom	34ee3207-98a8-494a-b1c9-ab60241aca64	cq1067m_10	question	choice-interaction	5	5				1ff0b165-80db-46a7-8b3d-56225186a6b8	cs150mseq	2019-12-07 12:39:04				reproductive_system		reproductive_system	microbiology	reproductive_system			comlex_l1		comlex_l1_qbank	hard	habitat	microbiology	choice-interaction				reproductive_system	microbiology				microbiology	reproductive_system	
Atom	d6bc1f2a-ca0c-4918-ad81-4a790f826100	cq1068m_10	question	choice-interaction	5	2				1ff0b165-80db-46a7-8b3d-56225186a6b8	cs150mseq	2019-12-07 12:39:04				reproductive_system		reproductive_system	pharmacology	reproductive_system			comlex_l1		comlex_l1_qbank	medium	habitat	pharmacology	choice-interaction				reproductive_system	pharmacology				pharmacology	reproductive_system	
Atom	b0280e68-f5ee-44fa-99b4-8deeb155f15d	cq1069m_10	question	choice-interaction	5	1				1ff0b165-80db-46a7-8b3d-56225186a6b8	cs150mseq	2019-12-07 12:39:04				reproductive_system		reproductive_system	microbiology	reproductive_system			comlex_l1		comlex_l1_qbank	easy	habitat	microbiology	choice-interaction				reproductive_system	microbiology				microbiology	reproductive_system	
Atom	94e7c89a-acce-4338-b6cf-571604432d29	cq1070m_10	question	choice-interaction	5	4				1ff0b165-80db-46a7-8b3d-56225186a6b8	cs150mseq	2019-12-07 12:39:04				reproductive_system		reproductive_system	pharmacology	reproductive_system			comlex_l1		comlex_l1_qbank	medium	habitat	pharmacology	choice-interaction				reproductive_system	pharmacology				pharmacology	reproductive_system	
Atom	7e071f37-5748-4592-af27-b61714a12120	cq1071m3_10	question	choice-interaction	5	1				36148c21-9804-4e18-9e1c-ad4f29f25399	cs151m3seq	2019-12-07 12:39:05				reproductive_system		reproductive_system	microbiology	reproductive_system			comlex_l1		comlex_l1_qbank	hard	habitat	microbiology	choice-interaction				reproductive_system	microbiology				microbiology	reproductive_system	
Atom	9de112e6-4419-4799-9094-5438fde45e17	cq1072m3_10	question	choice-interaction	5	3				36148c21-9804-4e18-9e1c-ad4f29f25399	cs151m3seq	2019-12-07 12:39:05				reproductive_system		reproductive_system	pharmacology	reproductive_system			comlex_l1		comlex_l1_qbank	easy	habitat	pharmacology	choice-interaction				reproductive_system	pharmacology				pharmacology	reproductive_system	
Atom	a460e71f-b993-4751-87f9-783340311b16	cq1073_10	question	choice-interaction	5	4				6ad2ec86-e662-453c-93ff-1d00a9fc206d	cs152seq	2019-12-07 12:39:03		biochemistry			biochemistry		biochemistry	general_principles			comlex_l1		comlex_l1_qbank	hard	habitat	biochemistry	choice-interaction		general_principles			biochemistry			general_principles	biochemistry	general_principles	general_principles
Atom	4c0ed8cf-2b57-4d67-a0f0-e784c5053fe2	cq1074_10	question	choice-interaction	5	1				6ad2ec86-e662-453c-93ff-1d00a9fc206d	cs152seq	2019-12-07 12:39:03							behavioral_sciences	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction		general_principles	behavioral_sciences					general_principles	behavioral_sciences	general_principles	general_principles
Atom	4cc337d5-8eac-4ccb-9622-57183159e03f	cq1077_10	question	choice-interaction	5	1				b93af225-a033-4b60-85cb-f74c86eab938	cq1077_10	2019-12-07 12:38:51							histology	hematologic_lymphatic			comlex_l1		comlex_l1_qbank	medium	habitat	histology	choice-interaction							histology	hematologic_lymphatic	histology	hematologic_lymphatic	
Atom	0b3044d8-555f-42d2-91f0-3cd50103ef5e	cq1077_10	question	choice-interaction	5	1				f9c676f3-7b53-4db7-959b-c6a687d6c4d5	cq1077_10	2021-05-13 10:25:37							histology	hematologic_lymphatic			comlex_l1		comlex_l1_qbank	medium	habitat	histology	choice-interaction							histology	hematologic_lymphatic	histology	hematologic_lymphatic	
Atom	ba1c0ac3-9d89-4642-9607-d6565ac8ea66	cq1077_10	question	choice-interaction	5	1				4c95e76f-a046-4f38-9c45-74e89dbfdc83	cq1077_10	2021-08-04 10:27:11							histology	hematologic_lymphatic			comlex_l1		comlex_l1_qbank	medium	habitat	histology	choice-interaction							histology	hematologic_lymphatic	histology	hematologic_lymphatic	
Atom	87accdc3-ac9b-402c-a339-3ba6cb8a723e	cq1078m_10	question	choice-interaction	5	4				43f25818-9171-475a-b3b2-b9953365097a	cq1078m_10	2019-12-08 12:39:52			endocrine_system			endocrine_system	embryology	endocrine_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				endocrine_system			embryology	endocrine_system	embryology	endocrine_system	endocrine_system
Atom	98d993ac-ddf5-44cf-9203-b22ce62d90af	cq1078m_10	question	choice-interaction	5	4				17c33eac-0bf4-48b2-883a-d52b6278249a	cq1078m_10	2021-04-22 10:25:37			endocrine_system			endocrine_system	embryology	endocrine_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				endocrine_system			embryology	endocrine_system	embryology	endocrine_system	endocrine_system
Atom	eff3e456-3aa1-47db-88f1-4a84c76fe315	cq1085_10	question	choice-interaction	8	3				34f2ee6b-f570-42c5-b11e-1806d2bd9c79	cs0156mat	2019-12-07 12:38:49							microbiology	skin_connective_tissue			comlex_l1		comlex_l1_qbank	medium	habitat	microbiology	choice-interaction					microbiology			skin_connective_tissue	microbiology	skin_connective_tissue	
Atom	1b321550-eeb2-4d42-b2da-70afab33ce86	cq1086_10	question	choice-interaction	8	7				34f2ee6b-f570-42c5-b11e-1806d2bd9c79	cs0156mat	2019-12-07 12:38:49							microbiology	skin_connective_tissue			comlex_l1		comlex_l1_qbank	medium	habitat	microbiology	choice-interaction					microbiology			skin_connective_tissue	microbiology	skin_connective_tissue	
Atom	a365f4f5-f01b-41aa-bd21-d4abcd4c7a92	cq1087_10	question	choice-interaction	8	8				34f2ee6b-f570-42c5-b11e-1806d2bd9c79	cs0156mat	2019-12-07 12:38:49							microbiology	skin_connective_tissue			comlex_l1		comlex_l1_qbank	hard	habitat	microbiology	choice-interaction					microbiology			skin_connective_tissue	microbiology	skin_connective_tissue	
Atom	0bbdc78b-b9aa-48f0-ba4b-746e5e4d5b0b	cq1088m	question	choice-interaction	5	5				922d5ff2-063c-4629-96da-4844bac631d7	cq1088m	2019-12-07 12:38:50							microbiology	multisystem			comlex_l1		comlex_l1_qbank	medium	habitat	microbiology	choice-interaction					microbiology			multisystem	microbiology	multisystem	
Atom	65bd5857-027d-442a-a7ac-ba7963e2b076	cq1088m	question	choice-interaction	5	5				1ec29ef5-602b-4f94-80cf-55cef72a54cd	cq1088m	2021-08-04 10:27:11							microbiology	multisystem			comlex_l1		comlex_l1_qbank	medium	habitat	microbiology	choice-interaction					microbiology			multisystem	microbiology	multisystem	
Atom	9376ecb9-b99e-4f65-abe2-a3c77ff192c6	cq1090_10	question	choice-interaction	6	4				c1834cfe-2faa-43d6-8e0a-0e9185d67e5e	cs156mmat	2019-12-07 12:38:57						gastrointestinal	pathology	gastrointestinal			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction	gastrointestinal			gastrointestinal	pathology			gastrointestinal	pathology	gastrointestinal	gastrointestinal
Atom	e6b07a84-39c0-4d90-bc58-cdbb2fca2948	cq1091_10	question	choice-interaction	6	3				c1834cfe-2faa-43d6-8e0a-0e9185d67e5e	cs156mmat	2019-12-07 12:38:57						gastrointestinal	pathology	gastrointestinal			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction	gastrointestinal			gastrointestinal	pathology			gastrointestinal	pathology	gastrointestinal	gastrointestinal
Atom	37e089d7-8d79-4dfa-aa11-8fa961982229	cq1092_10	question	choice-interaction	6	6				c1834cfe-2faa-43d6-8e0a-0e9185d67e5e	cs156mmat	2019-12-07 12:38:57						gastrointestinal	pathology	gastrointestinal			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction	gastrointestinal			gastrointestinal	pathology			gastrointestinal	pathology	gastrointestinal	gastrointestinal
Atom	a1b5712f-0236-44cf-bc8f-14425e2e46c2	cq1093_10	question	choice-interaction	6	5				c1834cfe-2faa-43d6-8e0a-0e9185d67e5e	cs156mmat	2019-12-07 12:38:57						gastrointestinal	pathology	gastrointestinal			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction	gastrointestinal			gastrointestinal	pathology			gastrointestinal	pathology	gastrointestinal	gastrointestinal
Atom	d2c6e05b-a953-4c71-ad63-5fab8eb18765	cq1096_10	question	choice-interaction	6	4				98d981ea-bb79-40db-81a5-adc9660072a4	cs158seq	2019-12-07 12:38:54							pathology	multisystem			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction					pathology			multisystem	pathology	multisystem	
Atom	a2bf8089-830e-4139-9004-d4e659dc2841	cq1097_10	question	choice-interaction	5	4				98d981ea-bb79-40db-81a5-adc9660072a4	cs158seq	2019-12-07 12:38:54							pathology	multisystem			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction					pathology			multisystem	pathology	multisystem	
Atom	5c013136-3e23-4a90-bd73-823b279738ff	cq1098_10	question	choice-interaction	5	5				3efb3d51-bb32-42ae-a86a-ea2b7fc31fbb	cs159mat	2019-12-07 12:38:46			cardiovascular_system			cardiovascular_system	pharmacology	cardiovascular_system			comlex_l1		comlex_l1_qbank	medium	habitat	pharmacology	choice-interaction				cardiovascular_system	pharmacology			cardiovascular_system	pharmacology	cardiovascular_system	cardiovascular_system
Atom	53b07c22-ae7c-46cf-857b-974bf22981d6	cq1099_10	question	choice-interaction	5	3				3efb3d51-bb32-42ae-a86a-ea2b7fc31fbb	cs159mat	2019-12-07 12:38:46			cardiovascular_system			cardiovascular_system	pharmacology	cardiovascular_system			comlex_l1		comlex_l1_qbank	hard	habitat	pharmacology	choice-interaction				cardiovascular_system	pharmacology			cardiovascular_system	pharmacology	cardiovascular_system	cardiovascular_system
Atom	89a0d6bc-ac25-4f0a-8be8-c13801a50ed7	cq1100_10	question	choice-interaction	5	4				3efb3d51-bb32-42ae-a86a-ea2b7fc31fbb	cs159mat	2019-12-07 12:38:46			cardiovascular_system			cardiovascular_system	pharmacology	cardiovascular_system			comlex_l1		comlex_l1_qbank	medium	habitat	pharmacology	choice-interaction				cardiovascular_system	pharmacology			cardiovascular_system	pharmacology	cardiovascular_system	cardiovascular_system
